no_of_face,face_x,face_y,face_w,face_h,face_con,no_of_hand,pose,pose_x,pose_y,phone,phone_x,phone_y,phone_w,phone_h,phone_con,label
1,242.3439217,228.8522243,158.229084,158.2290745,97.08407521,0,forward,4.558072057,3.562357112,0,0,0,0,0,0,0
1,286.0843086,300.2224445,114.8184013,114.8186874,78.78288627,0,left,11.95122041,-19.09935914,0,0,0,0,0,0,1
1,278.4446907,292.9868317,129.0671349,129.067297,80.83726168,0,left,8.08267992,-16.00884776,0,0,0,0,0,0,1
1,292.832489,299.944582,124.1656494,124.1657066,75.80795884,0,left,8.143234034,-14.67737768,0,0,0,0,0,0,1
1,282.4628258,296.9033718,129.1890526,129.1892052,85.88019013,0,left,7.133849633,-12.21479988,0,0,0,0,0,0,1
1,258.4637451,240.9368682,140.3741455,140.3742599,92.46090651,2,forward,0.148599815,-4.899522035,0,0,0,0,0,0,0
1,242.2851753,235.247488,148.3285332,148.3285618,85.63928008,0,forward,1.309043586,-3.151208095,0,0,0,0,0,0,0
1,276.176815,284.7524929,133.5033607,133.5033417,82.31437206,0,left,11.92590654,-16.3215159,0,0,0,0,0,0,1
1,261.4113808,282.502141,199.5892906,199.5761919,86.93603873,2,forward,0.143095772,-5.014743522,0,0,0,0,0,0,0
1,229.6755981,262.284193,129.4443893,129.4447517,92.03828573,0,forward,0.142186785,9.83379229,1,352,357,502,480,0.846879125,1
1,231.0229683,303.6592197,139.8353386,139.835186,92.63820648,0,forward,0.13957055,6.377169091,1,200,397,314,480,0.693721652,1
1,242.2353172,227.780571,158.7724113,158.7723827,97.30628133,0,forward,3.583046865,3.187561496,0,0,0,0,0,0,0
1,286.2345123,279.3365001,193.3355331,193.3295631,94.76614594,1,forward,0.131760404,-4.552864018,0,0,0,0,0,0,0
1,272.3044777,282.4419189,226.7788506,226.7566681,70.48256397,1,forward,-4.850618954,-6.717395591,0,0,0,0,0,0,0
1,248.9456367,236.9429802,141.2134361,141.2136269,86.77284122,2,forward,0.124663719,-3.065023968,0,0,0,0,0,0,0
1,241.6921997,174.9301529,151.3113785,151.3113785,92.93092489,0,forward,0.110281331,2.484650839,1,126,177,263,357,0.836413383,1
1,242.2122574,276.4154148,135.0850296,135.0852585,95.67132592,0,forward,5.228192157,8.912590338,0,0,0,0,0,0,0
1,253.4345055,242.4788404,136.6924477,136.6927814,83.78017545,1,forward,0.100644778,2.83941805,0,0,0,0,0,0,0
1,267.2579002,293.5138225,202.5811958,202.569437,85.09873748,1,forward,0.100294054,-4.203541216,0,0,0,0,0,0,0
1,257.808075,275.8600641,176.0798645,176.0744762,86.62617803,2,forward,0.097436042,-3.149638961,0,0,0,0,0,0,0
1,282.4967384,217.7761173,141.2574577,141.2573433,94.26743984,0,forward,0.078752785,2.167546451,1,257,376,379,479,0.882319808,1
1,248.1918144,181.631155,150.6040764,150.6041336,94.5805192,0,forward,0.078739588,2.181391185,1,128,165,264,353,0.788054585,1
1,300.4677582,336.5421355,200.0683594,200.0557423,89.63037133,2,forward,0.073380839,-2.582366139,0,0,0,0,0,0,0
1,266.2441826,263.2972431,199.8037529,199.7951317,83.98071527,2,forward,-6.309844123,-6.691487653,0,0,0,0,0,0,0
1,287.3163033,280.9649182,193.4369087,193.4274387,94.20070648,1,forward,0.058059852,-4.20635411,0,0,0,0,0,0,0
1,283.5478783,216.2016964,146.1728859,146.1729527,93.44699979,1,forward,0.037755087,2.384347981,0,0,0,0,0,0,0
1,172.1238136,249.5948124,181.0111427,181.0062218,95.43063641,1,forward,0.025636353,4.787289665,0,0,0,0,0,0,0
1,242.1668816,285.8660603,144.2045403,144.2047691,95.10867596,0,forward,0.55919656,5.342512852,0,0,0,0,0,0,0
1,242.0919991,227.5854778,155.5997658,155.5996799,96.08592987,0,forward,3.964537398,4.365703865,0,0,0,0,0,0,0
1,242.0672607,232.3144627,139.0656662,139.0655136,95.14798522,0,forward,5.494120212,6.76300561,0,0,0,0,0,0,0
1,242.0436859,229.3673801,155.623703,155.6236839,96.96481228,0,forward,4.089361172,7.395960253,0,0,0,0,0,0,0
1,242.0050049,227.966423,157.0311356,157.0309925,97.17715383,0,forward,4.74740585,4.218762511,0,0,0,0,0,0,0
1,241.961422,353.7824535,143.6974525,143.6970806,77.78457999,0,forward,-6.002672539,1.717843941,0,0,0,0,0,0,0
1,241.8824577,309.9677753,129.0668297,129.0667534,95.84650397,0,forward,-0.467893652,5.864620992,0,0,0,0,0,0,0
1,271.1216545,266.4133477,174.1308022,174.1270351,90.17076492,2,forward,-3.509146548,-6.687537095,0,0,0,0,0,0,0
1,275.3896713,272.0753407,196.426239,196.4206982,89.91472721,2,forward,-0.918672794,-6.652762326,0,0,0,0,0,0,0
1,287.0099068,281.5952707,206.1423683,206.1302948,78.69881988,1,forward,-7.126012212,-6.630414468,0,0,0,0,0,0,0
1,255.0832748,308.6632061,123.3706665,123.3706284,87.03448176,0,down,-15,10,1,231,352,333,478,0.76661545,1
1,253.8709641,315.0404263,117.5009537,117.500782,84.68956947,0,down,-15,10,1,233,354,335,480,0.786316931,1
1,241.8564034,233.614254,145.5944633,145.5943966,96.19252682,0,forward,-0.90339961,4.325851484,0,0,0,0,0,0,0
1,291.6613197,255.2132392,161.955471,161.9552708,86.10841632,0,forward,-6.286914307,-6.622016979,0,0,0,0,0,0,0
1,241.8202209,297.7844524,144.919281,144.919281,95.67269683,0,forward,-9.319747793,6.897058002,0,0,0,0,0,0,0
1,269.2398262,259.4381833,193.9162636,193.9107513,91.0972476,2,forward,-2.381799947,-6.604277839,0,0,0,0,0,0,0
1,241.7943954,293.5464764,150.7619095,150.7619476,92.77243614,0,forward,3.214990497,5.279464217,0,0,0,0,0,0,0
1,241.6923714,287.160759,131.5947151,131.5949535,95.71041465,0,forward,5.840826545,8.978316498,0,0,0,0,0,0,0
1,290.8551598,277.4725032,180.596981,180.5913734,86.85676455,2,forward,-3.309492576,-6.586828489,0,0,0,0,0,0,0
1,241.6758537,229.3370819,151.5635872,151.5635204,95.78145742,0,forward,4.127572335,3.811407096,0,0,0,0,0,0,0
1,227.3002434,173.2081318,154.3626595,154.3624306,94.42154169,1,forward,-0.087860462,4.193727517,1,92,194,221,356,0.800517917,1
1,249.5178986,254.1043568,147.4673462,147.4674797,88.40965033,1,forward,-0.093991419,8.439274249,0,0,0,0,0,0,0
1,242.3835754,271.4086246,119.4149017,119.4148064,93.47676039,0,forward,-0.097839027,9.168812078,1,240,379,339,474,0.847047448,1
1,277.9377937,258.963654,199.3846703,199.3790531,88.47851157,1,forward,-7.998582333,-6.586246588,0,0,0,0,0,0,0
1,241.5974045,259.1657352,155.6693649,155.6692314,95.52708864,0,forward,3.202440532,12.72475015,0,0,0,0,0,0,0
1,275.8167839,217.963171,130.8963585,130.896492,88.82339001,1,forward,-0.107963807,6.027882119,0,0,0,0,0,0,0
1,241.5595245,272.6751995,173.5156631,173.5108566,96.1360991,0,forward,-2.571632052,7.508351226,0,0,0,0,0,0,0
1,241.5472984,276.0156727,139.2061806,139.2065048,94.96372342,0,forward,5.26547474,7.147138903,0,0,0,0,0,0,0
1,229.6504402,212.7262402,113.4015465,113.4015369,93.4946239,0,forward,-0.120310346,2.957384829,1,125,310,259,480,0.839437962,1
1,241.5188599,282.1087646,133.0612564,133.0615139,95.30774951,0,forward,3.423819117,7.496961203,0,0,0,0,0,0,0
1,241.5176964,231.6071033,151.4529991,151.4529419,95.77743411,0,forward,0.527414849,2.953413116,0,0,0,0,0,0,0
1,241.4877129,286.2419415,136.6842842,136.6844559,96.33589387,0,forward,-2.99997569,6.620904442,0,0,0,0,0,0,0
1,269.5127869,256.4726091,196.1073303,196.0995197,88.49414587,1,forward,-9.541347398,-6.569038137,0,0,0,0,0,0,1
1,230.4851913,215.6787014,109.6702576,109.6702766,93.48384142,0,forward,-0.145655834,2.528000244,1,126,312,258,479,0.906310678,1
1,241.4195824,296.2559795,139.114933,139.1148376,95.49688697,0,forward,3.266548942,10.98784595,0,0,0,0,0,0,0
1,241.355114,226.9323063,158.2477379,158.2477856,96.91847563,0,forward,4.7886571,3.211521638,0,0,0,0,0,0,0
1,241.3428497,115.4144954,159.8367691,159.8368263,90.66560268,0,forward,3.342531756,-1.213945354,0,0,0,0,0,0,0
1,302.2455788,303.0141855,200.3005409,200.2896881,83.57664347,2,forward,-2.330994053,-6.563363199,0,0,0,0,0,0,0
1,241.3243866,263.0626249,171.4113617,171.407218,90.84252119,0,forward,0.380737186,-1.711442689,0,0,0,0,0,0,0
1,241.3223648,280.606184,138.7781525,138.7784958,95.14598846,0,forward,1.214836028,6.662034822,0,0,0,0,0,0,0
1,289.5491409,258.0097675,183.3488846,183.3448505,88.6277616,2,forward,-8.743579381,-6.554178411,0,0,0,0,0,0,1
1,260.8705711,257.4591803,192.7172661,192.7072906,88.49253058,2,forward,-0.916443306,-6.542452344,0,0,0,0,0,0,0
1,241.3000679,283.5194492,141.6129112,141.6131401,94.86166835,0,forward,-2.349170128,5.883845832,0,0,0,0,0,0,0
1,248.6821938,222.7535797,157.8791618,157.8790283,93.84016395,0,forward,-3.36456875,-6.541307487,0,0,0,0,0,0,0
1,276.783123,281.0737991,215.1026344,215.0848675,78.85577083,1,forward,-7.267720027,-6.532288797,0,0,0,0,0,0,0
1,196.1523819,189.8384833,138.5014343,138.5014343,84.60037112,1,forward,-0.197654228,11.92881879,0,0,0,0,0,0,0
1,241.2701797,232.9861164,149.8867798,149.8867035,94.71709132,0,forward,2.217027852,3.116777256,0,0,0,0,0,0,0
1,187.6856613,220.8552361,127.0862198,127.0864677,94.16847825,1,forward,-0.211787635,6.05846462,0,0,0,0,0,0,0
1,241.2678528,284.0306568,126.4515305,126.4517212,95.14757395,0,forward,4.907990997,6.403408958,0,0,0,0,0,0,0
1,241.2240982,306.8857956,132.2879028,132.2880077,95.68362236,0,forward,-0.921031824,6.31574399,0,0,0,0,0,0,0
1,258.0193138,276.9172645,196.1362648,196.1222935,87.82688379,2,forward,-3.279609383,-6.498934377,0,0,0,0,0,0,0
1,241.2211037,264.0991116,171.7858315,171.7810822,97.34622836,0,forward,-2.526150915,7.363234688,0,0,0,0,0,0,0
1,241.1914063,280.008173,142.8566742,142.8567696,89.92372155,0,forward,7.302486697,3.700437722,0,0,0,0,0,0,0
1,250.565052,235.1999187,146.3294411,146.3295078,97.21002579,1,forward,-0.269464032,3.574644717,1,234,379,361,480,0.744207382,1
1,241.1711693,284.6061802,143.8571739,143.8573837,95.11153102,0,forward,-0.645900733,6.633852341,0,0,0,0,0,0,0
1,428.2134628,292.2794437,145.4743195,145.4743767,96.57287002,0,forward,-2.609001598,-6.498902543,0,0,0,0,0,0,0
1,241.1035347,293.5781765,148.9129829,148.9130974,92.92501807,0,forward,4.397053015,7.750158054,0,0,0,0,0,0,0
1,241.0976791,232.4228382,147.618103,147.6180553,95.03748417,0,forward,0.876255402,3.881265631,0,0,0,0,0,0,0
1,241.0648727,226.0957146,159.3504715,159.3504524,96.66310549,0,forward,4.595990759,3.693661746,0,0,0,0,0,0,0
1,294.6119881,270.2417875,180.6189537,180.6138325,91.14473462,1,forward,-5.16680382,-6.49791155,0,0,0,0,0,0,0
1,241.0522079,227.8916073,160.4394531,160.439415,96.90496325,0,forward,4.183909415,3.387260372,0,0,0,0,0,0,0
1,171.3687515,251.8795109,171.2790298,171.2750816,92.61996746,1,forward,-0.319140277,5.246898891,0,0,0,0,0,0,0
1,241.0003471,229.1236782,155.7201958,155.7201004,96.65908217,0,forward,5.237647919,4.386315464,0,0,0,0,0,0,0
1,240.9981346,283.0853748,134.4332695,134.4335747,93.61323714,0,forward,0.834249085,7.715500448,0,0,0,0,0,0,0
1,133.7100983,220.7155323,159.2386436,159.2381859,94.65194345,1,forward,-0.336773495,8.002900884,0,0,0,0,0,0,0
1,267.1186447,257.0204568,194.3265533,194.3204784,89.28302526,2,forward,-8.014095697,-6.442365488,0,0,0,0,0,0,1
1,258.4272766,241.988275,184.9025345,184.8970985,95.32746077,2,forward,-6.744102538,-6.410965135,0,0,0,0,0,0,0
1,240.9304428,300.7926178,143.8561249,143.8559246,95.30502558,0,forward,-2.003366111,8.994574854,0,0,0,0,0,0,0
1,240.8441162,227.4962425,164.5701218,164.5638371,73.83028865,0,forward,10.49188101,1.901794775,0,0,0,0,0,0,0
1,240.8181381,250.5068207,148.3609772,148.3609486,94.25894618,0,forward,3.285113784,8.791648679,0,0,0,0,0,0,0
1,240.7711792,229.7015762,153.1367874,153.1366253,95.7912147,0,forward,5.002633447,4.106351261,0,0,0,0,0,0,0
1,289.502964,277.6102924,197.741375,197.7321911,86.26564145,2,forward,-4.466919333,-6.403387736,0,0,0,0,0,0,0
1,169.1018867,245.1793957,182.4932671,182.4877739,94.95890737,1,forward,-0.378718324,5.042232478,0,0,0,0,0,0,0
1,270.4620743,250.1449561,192.0962143,192.0892811,87.00466752,2,forward,-8.784565996,-6.396201967,0,0,0,0,0,0,1
1,240.7432365,214.9643612,121.4626122,121.4625549,91.44798517,0,forward,-3.355647892,5.615342283,0,0,0,0,0,0,0
1,223.1448555,210.5745506,117.0175743,117.0174122,91.72195196,0,forward,-0.399172099,2.808370843,1,111,312,240,479,0.882588387,1
1,240.7091904,311.1435699,133.8471985,133.8470364,95.84385753,0,forward,-2.744263903,5.860638982,0,0,0,0,0,0,0
1,240.6765366,229.1757202,158.2166672,158.216629,96.12371325,0,forward,4.519187178,4.122369733,0,0,0,0,0,0,0
1,244.9728394,236.0931015,144.1649246,144.1648006,96.07483745,0,forward,-0.407630976,3.966535253,1,239,431,361,479,0.70556879,1
1,240.6358719,226.1648655,158.3757782,158.3757591,96.7404902,0,forward,5.367975786,3.84712092,0,0,0,0,0,0,0
1,240.5564499,282.1157455,136.0332489,136.0335445,96.25207782,0,forward,-1.165875218,6.125193323,0,0,0,0,0,0,0
1,289.2746162,216.2169743,146.4098549,146.410017,96.14411592,1,forward,-0.42710128,1.999744638,0,0,0,0,0,0,0
1,265.1046371,284.2087674,181.3296127,181.321764,89.65141177,1,forward,-0.444380358,-6.385491201,0,0,0,0,0,0,0
1,240.481739,236.8161463,147.6998711,147.699995,87.86255717,0,forward,0.861011099,-2.478208798,0,0,0,0,0,0,0
1,240.4721069,228.6181927,145.0364304,145.0364113,96.3753283,0,forward,0.230639747,3.514682468,0,0,0,0,0,0,0
1,238.6928368,216.7658782,160.9746742,160.9743118,89.15435076,0,forward,-3.86940688,-6.378228528,0,0,0,0,0,0,0
1,240.4699516,309.6472549,132.4112892,132.411375,94.12764907,0,forward,0.496777603,8.626917804,0,0,0,0,0,0,0
1,240.4504013,307.898283,142.9579544,142.9579926,95.62212825,0,forward,-0.420847213,8.78473352,0,0,0,0,0,0,0
1,258.8074303,260.0762153,192.0391273,192.0294571,90.86047411,2,forward,-4.657785914,-6.37718449,0,0,0,0,0,0,0
1,259.9573135,279.9219894,197.3735046,197.3608589,90.51856399,2,forward,-0.918341872,-6.34480568,0,0,0,0,0,0,0
1,240.4493713,283.192091,138.9685059,138.968811,95.43162584,0,forward,-2.023942574,6.633127362,0,0,0,0,0,0,0
1,261.2925911,280.970192,136.5431404,136.5434361,95.48223615,1,forward,-0.474505802,7.145713852,1,168,371,279,479,0.711535156,1
1,384.72229,283.9490891,148.4850311,148.4852314,95.03777623,0,forward,-2.686409283,-6.310132277,0,0,0,0,0,0,0
1,240.3829956,306.0140705,148.4168243,148.4168816,94.88376379,0,forward,0.323649973,9.083620485,0,0,0,0,0,0,0
1,292.7682686,278.5128141,182.6486397,182.6422405,84.35245752,2,forward,-9.546286877,-6.307925512,0,0,0,0,0,0,1
1,240.2462578,252.5230694,154.9176979,154.9177551,88.78611326,0,forward,3.929725692,11.76710769,0,0,0,0,0,0,0
1,285.2413177,269.5067883,181.3700867,181.3658524,94.33112144,0,forward,-0.507307585,14.96418982,1,132,352,313,480,0.640707135,1
1,240.2145386,271.6534424,139.732399,139.732275,95.37912011,0,forward,5.006269987,10.40517943,0,0,0,0,0,0,0
1,240.203495,311.1090374,152.8507805,152.8507233,93.07363033,0,forward,-3.085934221,6.865438989,0,0,0,0,0,0,0
1,281.3066292,312.6879501,118.0397224,118.0397129,91.77628756,1,forward,-0.534803282,10.87743567,0,0,0,0,0,0,0
1,237.7157593,319.6789169,119.4270706,119.4272518,93.60213876,0,down,-15,10,0,0,0,0,0,0,1
1,258.8232613,253.5483003,198.1607628,198.1552219,85.64594388,2,forward,-7.657519647,-6.283478138,0,0,0,0,0,0,0
1,240.1702309,319.5572376,124.5731163,124.5734024,95.14977932,0,right,4.772831517,15.15914602,0,0,0,0,0,0,1
1,173.9133072,251.7407227,175.8501434,175.8465672,95.35076022,1,forward,-0.542575012,4.716729674,0,0,0,0,0,0,0
1,249.1265297,258.6472344,195.4354668,195.4248619,84.74739194,2,forward,-5.149334999,-6.259298005,0,0,0,0,0,0,0
1,240.1261902,296.7771435,135.6245041,135.6244469,93.86126995,0,forward,3.068190587,7.678660043,0,0,0,0,0,0,0
1,308.6862755,285.7208514,187.3818016,187.3703384,87.45097518,1,forward,-7.306816111,-6.252329693,0,0,0,0,0,0,0
1,426.0747528,287.7989101,140.1961517,140.1964188,94.96290684,0,forward,-0.685832143,-6.23617965,0,0,0,0,0,0,0
1,240.0968552,228.5972238,139.8772812,139.8772717,89.26947713,0,forward,0.394581898,-2.800364326,0,0,0,0,0,0,0
1,225.3822327,157.9474354,154.2401886,154.2401791,95.78950405,2,forward,-0.587532017,2.718924676,1,103,153,235,331,0.793429434,1
1,240.0834084,231.5031052,150.8719826,150.8718967,94.57452297,0,forward,2.82889349,4.187373614,0,0,0,0,0,0,0
1,284.6736526,281.9740391,161.9343948,161.9344139,92.5917387,0,forward,-0.594043224,14.07981116,1,65,170,237,468,0.919847369,1
1,240.0159073,297.6570511,139.9168015,139.9167538,96.25575542,0,forward,2.990052111,10.4694074,0,0,0,0,0,0,0
1,239.9942589,215.2053165,134.0742302,134.074173,92.11432934,0,forward,0.535128736,4.965471806,0,0,0,0,0,0,0
1,305.6628227,338.9273214,204.4784737,204.4611311,85.42863131,2,forward,-0.338659292,-6.228729082,0,0,0,0,0,0,0
1,259.6157455,221.6846752,131.1471558,131.1473465,94.8230803,0,forward,-0.616502491,0.001505743,1,331,278,464,476,0.904840529,1
1,287.0951653,287.0848012,189.5325661,189.5236301,91.96462035,2,forward,-2.409657319,-6.209896012,0,0,0,0,0,0,0
1,239.8508072,220.3677464,130.1360703,130.1361465,93.83730292,0,forward,1.148755021,4.994193011,0,0,0,0,0,0,0
1,242.913475,270.4662418,197.2969818,197.2849846,85.75757742,2,forward,-0.626526712,0.091261673,0,0,0,0,0,0,0
1,239.5260811,321.9607258,122.9043007,122.9046822,93.5218811,0,forward,4.739752902,13.70295965,0,0,0,0,0,0,1
1,239.4945526,235.9049606,143.4580994,143.4582996,96.72797918,0,forward,-0.727074281,4.541380224,0,0,0,0,0,0,0
1,274.336319,231.6200066,127.8295898,127.8295326,91.33954048,0,forward,-0.631855547,4.086233641,1,111,223,304,474,0.842988133,1
1,270.7383728,131.0108185,164.6871567,164.6870899,93.41924191,0,forward,-1.428881693,-6.186177037,0,0,0,0,0,0,0
1,289.2882729,294.9699998,192.6466942,192.6381683,93.86498928,2,forward,-1.66563834,-6.177310007,0,0,0,0,0,0,0
1,256.5109062,314.7298336,121.1961555,121.1964226,90.54403901,1,down,-15,10,0,0,0,0,0,0,1
1,269.6966171,258.8017058,200.7624435,200.7574081,90.31668901,2,forward,-5.907734354,-6.175874673,0,0,0,0,0,0,0
1,239.416523,214.8763847,130.3425026,130.3427696,92.88221598,0,forward,0.273121894,4.470972418,0,0,0,0,0,0,0
1,239.3114471,212.2996902,126.3593674,126.3595963,91.37373567,0,forward,0.872299108,5.344316035,0,0,0,0,0,0,0
1,239.2853355,225.9209919,162.681942,162.6819134,97.18611836,0,forward,4.0463653,2.712415715,0,0,0,0,0,0,0
1,239.1382027,308.9355755,141.8151283,141.8150711,94.99269128,0,forward,-0.489312725,6.689082983,0,0,0,0,0,0,0
1,239.1132736,228.8085627,144.8348618,144.8348236,90.26481509,0,forward,1.409282253,-2.935715444,0,0,0,0,0,0,0
1,268.383007,257.2994113,199.5183754,199.5119762,83.45073462,2,forward,-8.136608954,-6.165958881,0,0,0,0,0,0,1
1,273.045578,281.0216165,200.9701538,200.9604263,86.58824563,2,forward,-2.687564823,-6.1624915,0,0,0,0,0,0,0
1,295.1912117,277.4504447,175.8064079,175.8009911,85.52531004,2,forward,-8.579926045,-6.162413379,0,0,0,0,0,0,1
1,270.1786995,284.5809031,202.6952553,202.6829481,81.95946813,2,forward,-1.897074531,-6.16016782,0,0,0,0,0,0,0
1,238.9743423,226.8621826,154.978714,154.9786663,96.56473994,0,forward,8.102989917,14.71493529,0,0,0,0,0,0,1
1,291.4809799,265.918262,185.3931046,185.3883648,87.23725677,2,forward,-7.463480272,-6.148479875,0,0,0,0,0,0,0
1,424.1630173,284.8697376,145.0717545,145.071888,95.41931748,0,forward,-1.665040837,-6.130012022,0,0,0,0,0,0,0
1,238.9363289,252.3575306,161.3873482,161.3873291,94.72244382,0,forward,0.684474158,7.237016616,0,0,0,0,0,0,0
1,238.8925552,291.24753,142.3472595,142.3473358,94.54410076,0,forward,4.695543722,7.980629504,0,0,0,0,0,0,0
1,274.7226143,256.5984845,190.3428841,190.337677,91.33508801,1,forward,-4.676819445,-6.129224503,0,0,0,0,0,0,0
1,250.3561211,313.9353275,129.419384,129.4193459,89.54393864,0,forward,-0.733085749,6.561954277,1,221,368,321,468,0.674223006,1
1,287.0980263,256.6120744,189.3103981,189.3048477,84.69371796,2,forward,-8.714552229,-6.119590522,0,0,0,0,0,0,1
1,429.1854095,293.2247829,145.49263,145.49263,97.00662494,0,forward,-0.795469424,-6.0935697,0,0,0,0,0,0,0
1,245.6425285,308.465395,124.5701027,124.5701408,96.47549391,0,forward,-0.742259735,5.346553007,1,267,397,377,479,0.776770651,1
1,238.761673,301.068964,134.5251846,134.5251846,92.80922413,0,forward,-0.74492741,7.007130904,1,173,370,295,480,0.747473359,1
1,238.8848495,234.0000629,141.4651871,141.4653969,96.6165781,0,forward,7.20311838,13.19948689,0,0,0,0,0,0,1
1,238.8127136,292.9351044,144.6376419,144.6376705,95.24981976,0,forward,-1.00557029,8.151027408,0,0,0,0,0,0,0
1,286.7578316,277.0052982,216.1050987,216.0900021,66.65194035,1,forward,-5.517754035,-6.092701433,0,0,0,0,0,0,0
1,238.7562752,268.2961476,176.4409447,176.4334059,86.12446189,0,forward,-4.817625041,0.819237983,0,0,0,0,0,0,0
1,228.1996727,170.985918,152.5464058,152.5463104,95.18176913,1,forward,-0.78249433,5.282351671,1,97,180,227,359,0.799212992,1
1,238.7054443,231.5692234,155.6381226,155.6379604,95.33165693,0,forward,4.875062049,3.636225708,0,0,0,0,0,0,0
1,249.0394211,230.3805733,177.2047806,177.2001743,89.8604691,1,forward,-1.642517307,-6.086824503,0,0,0,0,0,0,0
1,155.6599522,212.6706219,145.866251,145.8662224,94.78361607,1,forward,-0.793944699,6.84555143,0,0,0,0,0,0,0
1,283.1505585,284.1770077,197.8521347,197.8410244,82.90086389,2,forward,-3.21882256,-6.075457424,0,0,0,0,0,0,0
